Customer_ID,Gender,Age,Emirate,Foot_Length_cm,Foot_Width_cm,Arch_Height,Shoe_Size_UAE,Preferred_Style,Color_Preference,Customization_Option,Material_Preference,Shopping_Channel,Virtual_TryOn_Score,Ordered,Delivery_Time_days,Fit_Satisfaction_Score,Comfort_Score,Return_Flag,Plus_Size
3036,F,52,Dubai,26.3,10.2,Normal,40,Loafers,Gold,Glitter,Vegan,Online,0.81,Y,5,5,5,N,N
3037,F,34,Abu Dhabi,24.0,9.6,Normal,38,Loafers,Green,Wide Fit,Leather,Online,0.85,Y,6,5,2,N,N
3038,F,59,Umm Al Quwain,23.8,9.7,Normal,38,Boots,White,Vegan Material,Vegan,Online,0.81,Y,6,5,5,N,N
3039,F,36,Abu Dhabi,26.0,10.3,Low,39,Sports,Green,Glitter,Leather,Online,0.93,Y,5,5,5,N,N
3040,F,21,Sharjah,26.0,10.0,Low,39,Sandals,Gold,Glitter,Mesh,Online,0.85,Y,7,2,2,Y,N
3041,M,18,Umm Al Quwain,28.7,11.8,High,42,Loafers,Silver,None,Mesh,Online,0.92,Y,5,5,5,N,N
3042,F,48,Dubai,25.4,9.7,Normal,38,Sandals,Red,Embroidery,Mesh,Online,0.84,Y,6,5,5,N,N
3043,F,41,Sharjah,25.3,8.5,Low,39,Boots,Gold,Vegan Material,Synthetic,Online,0.95,Y,10,2,2,N,N
3044,M,26,Dubai,29.9,10.7,High,42,Boots,Silver,Embroidery,Synthetic,Online,0.96,Y,10,3,3,N,N
3045,F,30,Ras Al Khaimah,26.1,11.1,Normal,39,Sneakers,Pink,Wide Fit,Canvas,Offline,0.86,Y,4,4,4,N,N
3046,M,40,Umm Al Quwain,27.3,10.5,Normal,41,Sneakers,White,Embroidery,Vegan,Offline,0.88,Y,6,4,4,N,N
3047,F,58,Abu Dhabi,24.4,9.6,Normal,37,Sandals,Beige,Glitter,Vegan,Online,0.91,Y,5,4,4,N,N
3048,M,51,Ajman,28.1,10.1,Normal,40,Boots,Black,None,Vegan,Offline,0.88,N,4,5,5,N,N
3049,F,37,Abu Dhabi,22.1,10.4,Normal,36,Heels,Green,None,Canvas,Online,0.98,Y,9,4,4,N,N
3050,F,30,Dubai,25.9,10.6,Normal,39,Sandals,Silver,Wide Fit,Synthetic,Online,0.97,N,10,5,5,N,N
3051,F,38,Dubai,26.6,9.8,High,39,Loafers,Black,None,Vegan,Online,0.95,N,4,2,2,Y,N
3052,F,52,Fujairah,27.1,10.3,Normal,41,Sports,Pink,Embroidery,Synthetic,Online,0.82,Y,9,5,5,N,Y
3053,F,24,Ajman,26.6,9.5,Normal,39,Boots,Red,Glitter,Mesh,Online,0.86,Y,10,4,4,N,N
3054,M,47,Dubai,28.4,10.6,Normal,41,Sneakers,Gold,None,Mesh,Online,0.85,Y,5,5,5,N,N
3055,F,21,Dubai,26.1,8.9,Normal,38,Heels,Silver,Initials,Synthetic,Online,0.94,Y,9,3,3,N,N
3056,F,31,Dubai,24.8,9.7,High,39,Heels,Silver,Glitter,Vegan,Online,0.87,Y,4,5,5,N,N
3057,F,47,Dubai,26.9,10.2,Normal,40,Heels,White,Wide Fit,Canvas,Online,0.97,Y,7,4,4,N,N
3058,M,24,Sharjah,24.6,9.2,Normal,38,Sneakers,Silver,None,Vegan,Online,0.99,Y,8,5,5,N,N
3059,F,35,Sharjah,25.9,10.7,Low,40,Boots,Red,Vegan Material,Synthetic,Online,0.86,Y,3,5,5,N,N
3060,M,54,Dubai,28.2,11.3,High,42,Sneakers,Brown,Glitter,Vegan,Online,0.95,Y,7,4,4,N,N
3061,F,34,Abu Dhabi,27.2,10.4,Low,42,Heels,Beige,Wide Fit,Mesh,Offline,0.94,Y,3,5,4,N,Y
3062,M,56,Sharjah,29.1,11.4,Normal,42,Loafers,Black,None,Leather,Online,0.92,Y,9,2,2,Y,N
3063,M,50,Dubai,27.1,11.6,High,40,Boots,White,None,Leather,Offline,0.91,Y,10,4,4,N,N
3064,F,57,Abu Dhabi,22.0,9.0,Normal,35,Heels,Silver,Initials,Leather,Online,0.85,Y,6,5,3,N,N
3065,F,45,Dubai,28.3,10.0,Normal,43,Loafers,Pink,None,Synthetic,Online,0.8,Y,5,4,3,N,Y
3066,F,42,Abu Dhabi,23.3,10.0,Normal,35,Heels,Pink,None,Synthetic,Online,0.89,Y,6,5,5,N,N
3067,M,36,Ajman,26.2,10.9,Normal,40,Loafers,Blue,Embroidery,Canvas,Offline,0.89,N,9,2,2,Y,N
3068,F,48,Abu Dhabi,24.4,11.5,Normal,39,Sneakers,Silver,Initials,Synthetic,Online,0.94,Y,7,3,3,N,N
3069,F,18,Ras Al Khaimah,24.7,9.2,Normal,38,Boots,Red,None,Synthetic,Offline,0.87,Y,10,5,3,N,N
3070,F,36,Abu Dhabi,24.3,10.4,Normal,36,Sneakers,Gold,None,Mesh,Online,0.9,Y,7,5,5,N,N
3071,F,45,Sharjah,23.8,10.0,Normal,37,Sandals,White,None,Synthetic,Online,0.87,Y,8,5,5,N,N
3072,F,18,Sharjah,23.6,10.0,Low,37,Sneakers,Beige,None,Mesh,Online,0.91,Y,8,4,4,N,N
3073,F,52,Umm Al Quwain,24.8,10.8,Normal,39,Boots,Gold,None,Vegan,Online,0.94,Y,5,5,5,N,N
3074,F,57,Abu Dhabi,24.3,9.7,High,37,Sandals,White,Glitter,Mesh,Online,0.89,Y,4,1,1,N,N
3075,F,39,Abu Dhabi,24.3,10.0,Normal,36,Loafers,Blue,None,Mesh,Online,0.81,Y,5,3,3,N,N
3076,M,55,Dubai,25.8,11.7,High,38,Sandals,Beige,Embroidery,Mesh,Online,0.87,Y,4,5,5,N,N
3077,F,47,Ajman,22.9,10.3,High,36,Sports,Green,Glitter,Synthetic,Online,0.83,N,3,5,5,N,N
3078,F,45,Dubai,25.8,9.9,High,37,Boots,Beige,Wide Fit,Canvas,Offline,0.88,Y,5,4,4,N,N
3079,M,56,Abu Dhabi,27.7,11.7,Normal,42,Heels,Blue,Glitter,Vegan,Online,0.99,Y,6,4,4,N,N
3080,M,34,Dubai,27.7,12.3,Low,39,Sports,Black,Vegan Material,Mesh,Offline,0.91,Y,7,4,4,N,N
3081,M,35,Fujairah,25.5,11.3,Normal,38,Loafers,White,None,Vegan,Offline,0.87,Y,10,4,4,N,N
3082,F,52,Dubai,24.2,10.5,Normal,38,Sneakers,Pink,Glitter,Synthetic,Online,0.99,Y,5,5,5,N,N
3083,F,54,Dubai,25.7,9.4,Normal,40,Heels,Green,Embroidery,Vegan,Online,0.82,Y,10,5,5,N,N
3084,M,50,Abu Dhabi,28.3,10.0,High,42,Sneakers,Gold,None,Vegan,Offline,0.93,Y,10,4,4,N,N
3085,M,47,Ajman,26.3,12.2,Normal,39,Sandals,Blue,Initials,Synthetic,Online,0.83,Y,9,5,5,N,N
3086,F,38,Dubai,24.6,10.8,Normal,37,Heels,Black,Vegan Material,Vegan,Online,0.81,Y,5,5,5,N,N
3087,M,54,Abu Dhabi,29.8,10.4,Normal,43,Heels,Silver,Wide Fit,Synthetic,Online,0.81,Y,4,3,3,N,N
3088,M,44,Fujairah,27.1,11.5,Normal,40,Boots,Green,None,Mesh,Online,0.88,Y,9,5,5,N,N
3089,M,41,Sharjah,29.1,10.8,Normal,42,Sneakers,White,Wide Fit,Leather,Online,0.81,Y,4,5,5,N,N
3090,M,20,Abu Dhabi,26.7,11.5,Normal,40,Sports,Pink,Initials,Leather,Offline,0.82,Y,6,2,5,Y,N
3091,M,43,Dubai,27.7,11.1,Normal,40,Sneakers,Silver,Wide Fit,Synthetic,Online,0.83,Y,8,4,4,N,N
3092,M,43,Sharjah,28.1,11.9,Normal,41,Boots,Red,None,Vegan,Online,0.9,Y,6,1,1,N,N
3093,F,30,Ras Al Khaimah,24.2,11.2,High,36,Boots,Blue,None,Leather,Offline,0.84,Y,3,4,4,N,N
3094,F,20,Abu Dhabi,25.4,10.9,Normal,39,Loafers,Brown,Initials,Synthetic,Online,0.95,Y,10,5,5,N,N
3095,M,25,Dubai,26.7,11.4,Normal,40,Loafers,Green,Vegan Material,Vegan,Offline,0.85,Y,5,5,5,N,N
3096,F,27,Dubai,24.7,10.1,Low,40,Heels,Blue,None,Mesh,Online,0.84,Y,4,4,5,N,N
3097,F,46,Abu Dhabi,24.2,10.3,Normal,38,Heels,Pink,None,Canvas,Offline,0.91,Y,5,5,5,N,N
3098,F,50,Dubai,24.5,10.0,Normal,36,Boots,Brown,Initials,Vegan,Online,0.89,Y,8,5,5,N,N
3099,F,30,Umm Al Quwain,24.3,9.4,Normal,38,Heels,Pink,Glitter,Synthetic,Offline,0.9,Y,4,3,1,Y,N
3100,M,29,Fujairah,28.5,11.0,Normal,42,Sneakers,Green,None,Canvas,Online,0.91,Y,8,4,4,N,N
3101,F,29,Dubai,22.5,9.9,Normal,34,Sandals,White,None,Mesh,Online,0.82,Y,3,3,3,N,N
3102,F,31,Sharjah,24.9,9.6,Normal,39,Boots,Silver,None,Canvas,Online,0.91,Y,5,5,5,N,N
3103,M,44,Dubai,27.6,12.5,Normal,42,Boots,Gold,None,Vegan,Online,1.0,Y,5,3,4,N,N
3104,F,58,Dubai,26.3,8.9,Normal,38,Loafers,Blue,None,Synthetic,Online,0.93,Y,5,5,5,N,N
3105,M,53,Sharjah,27.1,10.7,Low,40,Sneakers,Gold,Vegan Material,Leather,Online,0.81,Y,7,5,5,N,N
3106,M,43,Dubai,26.3,13.4,High,37,Loafers,Gold,None,Mesh,Online,0.84,Y,5,5,5,N,N
3107,F,26,Sharjah,25.1,9.7,High,40,Loafers,Green,Glitter,Leather,Online,0.97,Y,8,5,5,N,N
3108,M,30,Dubai,30.3,11.3,Normal,44,Sports,Red,Glitter,Vegan,Online,0.93,Y,7,5,5,N,Y
3109,M,23,Sharjah,27.2,11.4,High,40,Sandals,Black,None,Vegan,Offline,0.98,Y,4,3,3,N,N
3110,F,36,Fujairah,24.4,10.5,Normal,37,Sneakers,Brown,Embroidery,Synthetic,Offline,0.89,Y,8,3,3,N,N
3111,M,39,Dubai,27.0,11.2,Normal,40,Heels,White,Initials,Synthetic,Online,0.8,Y,4,5,2,Y,N
3112,F,21,Dubai,21.2,10.1,Low,34,Heels,Green,Vegan Material,Canvas,Online,0.84,Y,5,4,4,N,N
3113,M,20,Abu Dhabi,29.5,11.0,Normal,42,Sports,Red,None,Vegan,Online,0.94,Y,4,4,4,N,N
3114,F,39,Dubai,24.9,10.2,Low,38,Heels,Silver,Glitter,Vegan,Online,0.94,Y,6,4,4,N,N
3115,F,31,Sharjah,22.7,9.2,Normal,35,Sports,Beige,None,Leather,Offline,0.86,Y,6,5,4,N,N
3116,M,59,Dubai,25.8,11.9,Low,38,Sneakers,White,Embroidery,Synthetic,Online,0.98,Y,3,5,2,N,N
3117,F,48,Ajman,23.5,9.6,Low,35,Sneakers,White,None,Mesh,Offline,0.95,N,6,2,2,N,N
3118,F,40,Sharjah,21.6,9.0,High,36,Loafers,Beige,Wide Fit,Mesh,Offline,0.96,Y,5,2,2,Y,N
3119,F,22,Dubai,25.3,9.3,Normal,37,Boots,Beige,Initials,Vegan,Online,0.92,Y,10,5,5,N,N
3120,M,36,Dubai,29.6,12.3,Normal,42,Boots,Brown,Embroidery,Mesh,Online,0.86,N,4,3,4,N,N
3121,F,45,Abu Dhabi,27.0,9.1,Low,41,Sports,Gold,Vegan Material,Canvas,Online,0.93,Y,4,4,4,N,Y
3122,F,57,Abu Dhabi,24.5,9.8,High,39,Sneakers,Blue,Embroidery,Mesh,Online,0.88,Y,3,5,5,N,N
3123,F,45,Dubai,24.4,10.5,Low,37,Sports,Brown,None,Mesh,Online,0.95,Y,6,2,2,Y,N
3124,F,41,Ras Al Khaimah,26.5,9.2,High,39,Sports,Brown,None,Vegan,Online,0.98,N,5,2,4,N,N
3125,F,43,Abu Dhabi,23.4,10.6,Normal,36,Boots,Silver,Embroidery,Vegan,Online,0.85,Y,9,4,4,N,N
3126,M,41,Abu Dhabi,26.6,12.4,Normal,38,Boots,Black,None,Canvas,Online,0.9,Y,4,5,3,N,N
3127,M,20,Fujairah,32.0,10.1,Normal,45,Heels,Beige,Embroidery,Canvas,Online,0.96,Y,7,5,5,N,Y
3128,M,45,Dubai,23.9,11.1,Low,37,Sandals,Blue,Wide Fit,Synthetic,Online,0.81,Y,4,5,5,N,N
3129,F,43,Abu Dhabi,24.3,9.8,High,35,Sandals,Brown,Vegan Material,Canvas,Offline,0.97,N,10,5,5,N,N
3130,M,48,Dubai,30.8,10.1,Low,43,Loafers,Pink,None,Mesh,Online,0.93,Y,6,4,4,N,N
3131,M,25,Abu Dhabi,28.2,10.7,Normal,42,Sports,Brown,None,Leather,Online,0.97,Y,10,4,1,Y,N
3132,M,31,Ajman,27.9,10.6,High,41,Sandals,Beige,None,Leather,Online,0.95,Y,10,5,5,N,N
3133,M,25,Abu Dhabi,26.2,12.1,Normal,37,Sandals,Pink,Embroidery,Synthetic,Offline,0.98,Y,10,4,5,N,N
3134,F,34,Ras Al Khaimah,23.8,10.5,High,36,Sneakers,Gold,None,Canvas,Offline,0.84,Y,5,5,5,N,N
3135,M,58,Dubai,28.1,12.0,High,40,Sports,Silver,Glitter,Leather,Online,0.83,Y,10,3,3,N,N
3136,M,29,Dubai,27.9,10.5,Low,40,Sandals,Pink,None,Synthetic,Online,0.85,Y,10,2,2,Y,N
3137,M,20,Abu Dhabi,25.8,10.2,Normal,39,Boots,Silver,Initials,Leather,Online,0.98,Y,4,5,4,N,N
3138,M,25,Dubai,27.9,9.9,Normal,40,Sandals,Red,Embroidery,Mesh,Online,0.83,Y,3,5,2,Y,N
3139,M,45,Umm Al Quwain,26.1,9.9,Low,38,Heels,Beige,None,Leather,Online,0.97,Y,5,4,2,Y,N
3140,F,42,Fujairah,23.8,10.3,Normal,37,Sandals,Black,Embroidery,Leather,Offline,0.98,Y,9,4,2,Y,N
3141,M,40,Abu Dhabi,28.4,12.1,Normal,40,Sandals,Green,None,Mesh,Offline,0.96,Y,3,3,4,N,N
3142,M,42,Dubai,25.2,11.3,Normal,41,Heels,Green,Glitter,Leather,Online,0.98,Y,10,5,5,N,N
3143,M,57,Sharjah,24.6,11.7,Normal,37,Sneakers,Blue,None,Vegan,Online,0.9,Y,9,4,5,N,N
3144,M,34,Dubai,27.1,11.6,High,40,Sandals,White,None,Synthetic,Online,0.87,Y,9,5,5,N,N
3145,M,42,Dubai,27.7,10.3,Normal,41,Sneakers,Red,None,Vegan,Online,0.95,Y,6,5,5,N,N
3146,M,48,Sharjah,25.6,11.5,High,38,Sandals,Red,Embroidery,Canvas,Online,0.81,Y,9,1,1,Y,N
3147,M,24,Ras Al Khaimah,29.1,11.5,Normal,42,Loafers,Red,Wide Fit,Mesh,Online,0.87,Y,7,4,4,N,N
3148,F,51,Ajman,23.3,9.4,Normal,37,Sandals,Black,Glitter,Vegan,Online,1.0,Y,5,4,4,N,N
3149,M,39,Fujairah,25.8,11.6,Low,41,Sandals,Green,None,Leather,Offline,0.82,Y,6,2,3,Y,N
3150,F,22,Dubai,27.1,9.6,Normal,39,Sneakers,Green,None,Vegan,Online,0.86,Y,3,5,5,N,N
3151,M,28,Sharjah,28.4,11.0,High,42,Boots,Green,Glitter,Synthetic,Online,0.87,Y,3,3,1,Y,N
3152,F,20,Dubai,26.1,10.5,Normal,37,Loafers,Black,Initials,Vegan,Online,0.88,Y,7,4,5,N,N
3153,M,31,Ajman,30.5,11.4,Normal,41,Boots,Blue,None,Mesh,Online,0.87,Y,5,4,4,N,N
3154,M,24,Abu Dhabi,26.9,10.2,Normal,40,Heels,Silver,None,Vegan,Offline,0.95,Y,7,4,4,N,N
3155,F,53,Umm Al Quwain,23.3,9.7,Normal,38,Loafers,Pink,Wide Fit,Canvas,Online,0.82,Y,8,4,4,N,N
3156,F,34,Ras Al Khaimah,24.6,9.2,Normal,37,Boots,White,Embroidery,Leather,Online,0.93,Y,3,5,5,N,N
3157,F,24,Dubai,25.0,9.8,Normal,39,Boots,Silver,Glitter,Synthetic,Online,0.85,Y,3,5,5,N,N
3158,M,51,Abu Dhabi,28.8,11.7,Normal,43,Sneakers,Brown,None,Mesh,Online,0.92,Y,3,5,1,Y,N
3159,M,30,Abu Dhabi,28.4,10.0,High,43,Sports,Blue,None,Vegan,Offline,0.95,Y,8,1,1,Y,N
3160,M,32,Ajman,27.5,11.6,Low,40,Sandals,Pink,Embroidery,Mesh,Online,0.85,Y,6,5,5,N,N
3161,M,38,Dubai,25.5,10.2,Normal,38,Sneakers,Red,Glitter,Mesh,Online,0.96,Y,6,5,5,N,N
3162,M,35,Fujairah,25.5,10.8,Normal,39,Boots,Silver,Glitter,Leather,Online,0.98,Y,10,4,4,N,N
3163,F,52,Dubai,24.7,9.2,Normal,37,Boots,Gold,Embroidery,Vegan,Online,0.94,Y,10,4,4,N,N
3164,F,18,Dubai,23.8,10.1,Normal,38,Boots,Black,None,Leather,Online,0.88,Y,9,5,4,N,N
3165,F,60,Abu Dhabi,22.5,9.3,Normal,34,Loafers,Silver,None,Canvas,Online,0.86,Y,3,5,5,N,N
3166,F,20,Dubai,24.2,8.6,Normal,36,Heels,Blue,Glitter,Vegan,Online,0.95,Y,6,4,4,N,N
3167,F,51,Abu Dhabi,26.0,10.3,High,38,Sneakers,Black,Embroidery,Vegan,Offline,0.87,Y,9,5,5,N,N
3168,F,34,Sharjah,22.0,10.0,Normal,37,Heels,Beige,Vegan Material,Vegan,Online,0.98,Y,4,3,3,N,N
3169,F,46,Abu Dhabi,24.2,9.2,Normal,39,Boots,Green,Wide Fit,Mesh,Online,0.97,Y,9,4,4,N,N
3170,F,32,Dubai,23.2,9.7,Normal,35,Sports,Black,None,Leather,Online,0.85,Y,5,4,4,N,N
3171,M,40,Dubai,28.0,12.7,Normal,42,Sneakers,Gold,None,Synthetic,Online,0.88,Y,9,3,3,N,N
3172,F,58,Dubai,26.3,10.6,Normal,39,Loafers,Silver,Initials,Synthetic,Online,0.96,Y,3,4,5,N,N
3173,F,34,Dubai,24.4,9.4,Normal,37,Sneakers,White,Initials,Synthetic,Online,0.96,Y,3,4,4,N,N
3174,M,31,Dubai,28.2,10.3,Normal,41,Sandals,White,Glitter,Canvas,Online,0.99,Y,3,4,4,N,N
3175,M,43,Dubai,27.9,11.5,Normal,43,Loafers,Pink,None,Mesh,Offline,0.96,Y,8,5,5,N,N
3176,F,43,Ajman,25.6,10.1,Normal,38,Boots,Gold,None,Vegan,Offline,0.82,Y,4,2,2,Y,N
3177,F,34,Dubai,23.9,9.5,Normal,38,Boots,Pink,Vegan Material,Leather,Offline,0.82,Y,6,4,5,N,N
3178,M,36,Dubai,22.4,11.5,Normal,35,Sandals,Black,Embroidery,Vegan,Online,0.96,Y,5,4,4,N,N
3179,F,26,Dubai,26.3,10.2,Normal,37,Loafers,Silver,Initials,Mesh,Online,0.98,Y,9,5,5,N,N
3180,M,35,Ras Al Khaimah,27.2,11.8,Normal,40,Sneakers,Red,None,Canvas,Online,0.86,Y,4,4,4,N,N
3181,F,51,Fujairah,25.2,9.8,Normal,39,Sneakers,Gold,Initials,Mesh,Online,0.94,Y,4,4,4,N,N
3182,F,53,Umm Al Quwain,22.7,9.6,Normal,34,Loafers,Green,None,Mesh,Online,0.92,Y,8,5,4,N,N
3183,F,52,Dubai,21.1,9.6,Normal,32,Sneakers,White,Initials,Leather,Online,0.87,Y,9,4,4,N,N
3184,F,49,Dubai,21.7,8.4,Normal,35,Sports,Green,Initials,Vegan,Offline,0.9,Y,10,5,5,N,N
3185,F,56,Ajman,27.7,9.4,Normal,42,Sports,Blue,Vegan Material,Leather,Online,0.96,Y,5,5,5,N,Y
3186,F,36,Dubai,25.9,10.0,Low,38,Sneakers,Pink,Vegan Material,Mesh,Online,0.95,Y,5,5,5,N,N
3187,M,26,Ajman,27.3,10.8,Normal,40,Loafers,Green,Embroidery,Synthetic,Online,0.98,Y,9,5,5,N,N
3188,F,24,Dubai,24.3,9.9,Normal,36,Sneakers,Beige,Glitter,Synthetic,Online,0.88,Y,3,5,5,N,N
3189,M,40,Abu Dhabi,30.1,11.3,Normal,43,Sneakers,Silver,None,Synthetic,Offline,0.87,N,3,5,5,N,N
3190,F,44,Sharjah,22.3,9.7,Low,37,Sports,White,Glitter,Synthetic,Online,0.85,Y,4,2,2,N,N
3191,M,37,Dubai,32.8,11.4,Normal,46,Sports,Brown,Wide Fit,Leather,Online,0.95,Y,3,5,5,N,Y
3192,M,36,Ras Al Khaimah,32.3,10.1,Normal,45,Loafers,Black,Vegan Material,Vegan,Online,0.92,Y,5,5,5,N,Y
3193,M,39,Dubai,25.3,10.5,Normal,41,Sports,Green,None,Synthetic,Offline,0.95,Y,9,4,4,N,N
3194,F,58,Dubai,24.4,9.0,Normal,36,Boots,Black,None,Canvas,Online,0.84,Y,9,5,5,N,N
3195,M,57,Sharjah,26.8,11.9,Normal,39,Sandals,Black,Initials,Mesh,Online,0.94,Y,8,5,5,N,N
3196,F,20,Sharjah,23.1,8.7,Normal,36,Sports,Blue,None,Leather,Offline,0.96,Y,9,5,5,N,N
3197,M,47,Umm Al Quwain,27.0,11.2,Normal,41,Heels,Gold,Glitter,Vegan,Online,0.87,Y,5,4,4,N,N
3198,M,19,Fujairah,29.0,12.5,Normal,43,Boots,Blue,Embroidery,Canvas,Online,0.82,Y,9,2,1,Y,N
3199,F,49,Abu Dhabi,23.0,8.9,Normal,37,Loafers,Silver,Wide Fit,Leather,Offline,0.92,Y,9,3,1,Y,N
3200,F,45,Abu Dhabi,28.5,10.1,Normal,41,Sneakers,Blue,None,Canvas,Online,0.95,Y,8,5,5,N,Y
3201,M,51,Dubai,27.1,11.8,Normal,41,Boots,Pink,Initials,Leather,Online,0.86,Y,10,4,4,N,N
3202,M,57,Dubai,27.3,10.5,Normal,40,Heels,Beige,None,Synthetic,Offline,0.87,Y,9,4,4,N,N
3203,F,21,Dubai,26.3,9.4,Normal,39,Sports,Brown,Vegan Material,Leather,Online,0.96,Y,6,5,5,N,N
3204,F,60,Fujairah,24.5,9.6,Normal,39,Sports,Black,None,Vegan,Online,0.93,Y,9,4,2,Y,N
3205,F,29,Sharjah,25.6,9.2,Normal,38,Loafers,Brown,Wide Fit,Vegan,Online,0.86,Y,6,5,5,N,N
3206,F,31,Abu Dhabi,23.3,10.2,Normal,34,Sandals,Green,Vegan Material,Leather,Online,0.85,N,3,3,3,N,N
3207,M,50,Sharjah,26.4,11.7,Low,38,Sports,Red,Initials,Canvas,Offline,0.93,Y,5,1,3,Y,N
3208,M,47,Abu Dhabi,24.3,11.3,Low,37,Heels,Pink,Initials,Canvas,Online,0.96,Y,3,5,5,N,N
3209,M,37,Abu Dhabi,24.5,11.8,Low,38,Loafers,Blue,Wide Fit,Leather,Online,0.95,Y,9,1,1,Y,N
3210,M,31,Dubai,24.4,13.0,Normal,39,Sports,Gold,Embroidery,Synthetic,Online,0.86,Y,4,5,5,N,N
3211,M,45,Dubai,29.2,10.7,Normal,43,Sports,Red,Wide Fit,Vegan,Online,0.96,Y,10,1,1,Y,N
3212,M,37,Dubai,26.9,11.8,Normal,41,Sandals,White,Initials,Synthetic,Online,0.81,Y,3,4,4,N,N
3213,M,38,Abu Dhabi,24.0,10.6,Normal,36,Heels,Silver,None,Canvas,Online,0.93,Y,4,5,1,Y,N
3214,F,39,Sharjah,24.7,9.4,Normal,38,Loafers,Silver,Vegan Material,Vegan,Online,0.91,Y,5,4,4,N,N
3215,F,58,Abu Dhabi,26.1,10.4,Normal,40,Sandals,Pink,None,Mesh,Offline,0.89,Y,4,5,5,N,N
3216,M,21,Abu Dhabi,28.7,10.2,Normal,42,Loafers,Brown,Initials,Canvas,Online,0.99,N,5,1,2,Y,N
3217,F,41,Abu Dhabi,25.7,9.7,Normal,38,Heels,Green,Vegan Material,Vegan,Offline,0.88,Y,5,5,1,Y,N
3218,M,59,Sharjah,26.8,11.5,Normal,40,Sports,Green,None,Leather,Online,0.91,N,10,3,3,N,N
3219,F,55,Fujairah,23.7,10.7,Normal,38,Loafers,Silver,None,Synthetic,Online,0.93,Y,8,4,4,N,N
3220,F,21,Abu Dhabi,23.8,9.7,Low,38,Boots,Green,Vegan Material,Vegan,Online,0.94,Y,10,5,5,N,N
3221,M,48,Abu Dhabi,27.1,12.1,Normal,40,Sports,Brown,Embroidery,Leather,Online,1.0,Y,3,5,5,N,N
3222,F,27,Sharjah,23.4,8.7,Normal,35,Sneakers,White,None,Canvas,Online,0.95,Y,8,2,2,Y,N
3223,M,36,Ajman,29.6,11.3,Normal,43,Heels,Blue,Initials,Vegan,Online,0.84,Y,6,5,5,N,N
3224,F,31,Sharjah,26.2,9.7,Normal,40,Boots,Beige,None,Synthetic,Online,0.86,Y,5,5,5,N,N
3225,M,38,Sharjah,26.9,11.2,Low,39,Boots,Beige,None,Synthetic,Online,0.99,Y,9,5,5,N,N
3226,M,51,Abu Dhabi,30.1,10.9,High,44,Heels,Blue,None,Leather,Online,0.86,Y,7,4,4,N,Y
3227,M,32,Ajman,26.7,11.9,Normal,41,Loafers,Silver,Initials,Mesh,Online,0.91,N,6,4,4,N,N
3228,F,29,Dubai,23.7,9.4,Normal,37,Heels,Red,None,Synthetic,Online,0.9,Y,9,5,3,N,N
3229,M,35,Umm Al Quwain,25.1,12.1,Normal,36,Sandals,Red,None,Synthetic,Online,0.92,Y,5,5,5,N,N
3230,M,23,Dubai,26.7,11.1,Normal,37,Sandals,Gold,Vegan Material,Leather,Online,0.89,Y,3,2,5,N,N
3231,M,25,Abu Dhabi,30.3,11.3,Normal,43,Sandals,Gold,Embroidery,Canvas,Offline,0.95,Y,8,4,4,N,N
3232,F,60,Sharjah,26.6,9.6,Normal,40,Sneakers,Brown,Wide Fit,Mesh,Offline,0.91,Y,6,5,5,N,N
3233,F,27,Dubai,27.4,8.7,Normal,39,Sports,Green,Glitter,Synthetic,Online,0.85,Y,3,4,4,N,N
3234,F,26,Abu Dhabi,25.4,10.7,Normal,38,Boots,Gold,Glitter,Leather,Online,0.81,Y,7,4,4,N,N
3235,F,31,Abu Dhabi,27.4,9.5,Normal,41,Sandals,Blue,Initials,Canvas,Online,0.96,Y,4,5,3,N,Y
3236,M,36,Dubai,29.1,12.5,Low,43,Sandals,Gold,Initials,Mesh,Online,0.97,Y,9,5,5,N,N
3237,M,49,Abu Dhabi,25.7,11.7,Normal,41,Boots,Pink,None,Vegan,Online,0.92,Y,10,5,5,N,N
3238,M,48,Abu Dhabi,27.6,11.4,Normal,42,Loafers,Green,None,Canvas,Online,0.92,Y,4,4,4,N,N
3239,M,21,Sharjah,26.8,12.4,Normal,40,Sports,Pink,Glitter,Mesh,Online,0.99,Y,4,4,4,N,N
3240,F,31,Dubai,25.5,10.1,Normal,37,Sandals,Green,None,Vegan,Online,0.82,Y,4,5,5,N,N
3241,M,60,Abu Dhabi,26.6,11.5,Normal,39,Heels,Blue,Vegan Material,Mesh,Offline,0.92,Y,3,4,4,N,N
3242,F,58,Dubai,23.9,9.4,Normal,38,Sneakers,Green,Glitter,Canvas,Offline,0.96,Y,8,5,2,Y,N
3243,M,23,Sharjah,28.3,11.4,Normal,40,Loafers,Red,Glitter,Mesh,Online,0.95,Y,6,5,5,N,N
3244,M,56,Sharjah,23.5,11.3,High,37,Sneakers,Black,Vegan Material,Mesh,Online,0.8,Y,9,5,2,Y,N
3245,F,55,Fujairah,24.2,9.6,Normal,34,Sneakers,Pink,None,Leather,Online,0.97,Y,10,5,5,N,N
3246,M,50,Dubai,28.6,11.4,Normal,41,Sneakers,White,None,Canvas,Online,0.92,Y,6,2,2,Y,N
3247,F,20,Dubai,25.8,10.0,Normal,39,Sneakers,Beige,None,Synthetic,Online,0.94,N,8,5,2,Y,N
